content_type,content_category,dates,sentiment,score
video,dogs,"2021-06-08 00:00:00",positive,70
GIF,soccer,"2020-12-27 00:00:00",negative,10
GIF,soccer,"2020-06-22 00:00:00",negative,12
GIF,soccer,"2021-05-14 00:00:00",negative,12
GIF,soccer,"2020-09-01 00:00:00",positive,70
GIF,soccer,"2020-06-20 00:00:00",negative,0
GIF,soccer,"2020-09-22 00:00:00",negative,15
GIF,soccer,"2020-10-02 00:00:00",positive,70
GIF,soccer,"2020-08-23 00:00:00",positive,60
GIF,soccer,"2021-06-18 00:00:00",neutral,35
GIF,soccer,"2021-01-20 00:00:00",negative,0
GIF,soccer,"2021-02-06 00:00:00",positive,50
GIF,soccer,"2021-06-13 00:00:00",negative,10
GIF,soccer,"2020-08-29 00:00:00",negative,10
GIF,soccer,"2020-08-18 00:00:00",positive,45
GIF,soccer,"2020-06-18 00:00:00",positive,50
GIF,soccer,"2020-10-18 00:00:00",positive,70
GIF,soccer,"2021-03-18 00:00:00",positive,72
GIF,soccer,"2021-02-11 00:00:00",positive,70
GIF,soccer,"2021-03-24 00:00:00",positive,60
GIF,soccer,"2020-11-18 00:00:00",negative,15
GIF,soccer,"2020-07-22 00:00:00",positive,70
GIF,soccer,"2020-08-15 00:00:00",neutral,20
GIF,soccer,"2020-12-07 00:00:00",positive,60
GIF,soccer,"2020-09-15 00:00:00",negative,10
GIF,soccer,"2020-11-17 00:00:00",positive,72
GIF,soccer,"2020-08-19 00:00:00",negative,15
GIF,soccer,"2021-05-21 00:00:00",negative,10
GIF,soccer,"2020-08-29 00:00:00",positive,30
GIF,soccer,"2021-02-24 00:00:00",positive,60
GIF,soccer,"2020-09-15 00:00:00",positive,65
GIF,soccer,"2021-03-18 00:00:00",positive,70
GIF,soccer,"2021-03-03 00:00:00",positive,70
GIF,soccer,"2020-12-25 00:00:00",negative,15
GIF,soccer,"2021-05-07 00:00:00",positive,75
GIF,soccer,"2020-07-29 00:00:00",positive,70
GIF,soccer,"2020-07-13 00:00:00",negative,15
GIF,soccer,"2020-09-10 00:00:00",neutral,35
GIF,soccer,"2020-07-20 00:00:00",positive,50
photo,technology,"2020-11-11 00:00:00",neutral,20
photo,technology,"2020-07-21 00:00:00",negative,5
photo,technology,"2021-04-08 00:00:00",positive,45
photo,technology,"2021-01-27 00:00:00",positive,50
photo,technology,"2021-01-14 00:00:00",negative,5
photo,technology,"2020-12-16 00:00:00",positive,60
photo,technology,"2021-01-05 00:00:00",positive,75
photo,technology,"2020-10-30 00:00:00",positive,75
photo,technology,"2021-01-09 00:00:00",positive,70
photo,technology,"2020-10-27 00:00:00",neutral,35
photo,technology,"2020-07-22 00:00:00",positive,65
photo,technology,"2020-11-01 00:00:00",negative,0
photo,technology,"2021-04-17 00:00:00",neutral,20
photo,technology,"2020-07-05 00:00:00",positive,50
photo,technology,"2020-08-22 00:00:00",positive,50
photo,technology,"2020-12-19 00:00:00",positive,60
photo,technology,"2021-05-04 00:00:00",positive,45
photo,technology,"2021-06-01 00:00:00",positive,45
audio,technology,"2020-07-23 00:00:00",positive,45
audio,technology,"2020-12-13 00:00:00",positive,70
audio,technology,"2021-02-15 00:00:00",positive,45
audio,technology,"2020-12-06 00:00:00",neutral,35
audio,technology,"2020-09-19 00:00:00",positive,70
audio,technology,"2020-10-22 00:00:00",positive,72
audio,technology,"2021-01-29 00:00:00",positive,70
audio,technology,"2021-04-27 00:00:00",positive,45
audio,technology,"2020-12-15 00:00:00",positive,70
audio,technology,"2020-11-22 00:00:00",positive,45
audio,technology,"2021-03-03 00:00:00",positive,70
audio,technology,"2020-11-07 00:00:00",neutral,35
audio,technology,"2021-01-11 00:00:00",negative,10
audio,technology,"2021-03-12 00:00:00",neutral,35
audio,technology,"2020-10-04 00:00:00",positive,72
audio,technology,"2020-07-07 00:00:00",negative,10
audio,technology,"2020-12-13 00:00:00",neutral,35
audio,technology,"2021-03-27 00:00:00",positive,70
audio,technology,"2021-04-24 00:00:00",negative,5
audio,technology,"2021-01-20 00:00:00",positive,30
audio,technology,"2021-01-02 00:00:00",positive,30
audio,technology,"2021-02-03 00:00:00",positive,30
audio,technology,"2020-09-15 00:00:00",negative,5
audio,technology,"2021-03-27 00:00:00",positive,70
audio,technology,"2021-04-15 00:00:00",negative,5
audio,soccer,"2020-08-16 00:00:00",positive,50
audio,soccer,"2020-10-16 00:00:00",positive,50
GIF,fitness,"2021-03-09 00:00:00",negative,5
GIF,fitness,"2021-06-10 00:00:00",positive,72
GIF,fitness,"2020-09-28 00:00:00",negative,5
video,education,"2020-08-25 00:00:00",positive,70
video,animals,"2021-04-06 00:00:00",positive,70
video,animals,"2020-06-30 00:00:00",positive,70
video,science,"2020-08-25 00:00:00",positive,30
photo,animals,"2020-11-27 00:00:00",negative,10
photo,animals,"2021-02-12 00:00:00",positive,75
photo,animals,"2020-09-10 00:00:00",positive,75
video,dogs,"2021-03-23 00:00:00",negative,0
photo,veganism,"2021-05-28 00:00:00",positive,60
photo,veganism,"2020-08-22 00:00:00",positive,65
GIF,studying,"2020-11-07 00:00:00",positive,75
GIF,studying,"2020-07-06 00:00:00",positive,75
GIF,studying,"2021-04-06 00:00:00",positive,70
GIF,studying,"2021-06-08 00:00:00",positive,70
GIF,studying,"2021-06-11 00:00:00",neutral,20
GIF,studying,"2021-03-18 00:00:00",positive,45
GIF,studying,"2020-08-05 00:00:00",positive,75
GIF,studying,"2020-11-28 00:00:00",positive,75
GIF,studying,"2020-11-03 00:00:00",positive,75
GIF,tennis,"2020-09-28 00:00:00",negative,15
GIF,tennis,"2020-11-19 00:00:00",positive,60
GIF,tennis,"2020-11-07 00:00:00",positive,72
GIF,tennis,"2020-10-30 00:00:00",positive,60
GIF,tennis,"2021-01-27 00:00:00",positive,72
GIF,tennis,"2021-03-31 00:00:00",negative,15
GIF,tennis,"2020-07-25 00:00:00",positive,60
GIF,tennis,"2020-06-28 00:00:00",positive,60
GIF,tennis,"2020-07-11 00:00:00",positive,50
video,cooking,"2021-02-11 00:00:00",positive,75
video,cooking,"2020-07-06 00:00:00",positive,75
video,cooking,"2021-04-24 00:00:00",positive,75
video,cooking,"2020-07-16 00:00:00",negative,5
video,food,"2021-04-30 00:00:00",neutral,20
video,food,"2021-03-04 00:00:00",neutral,20
video,food,"2020-12-16 00:00:00",negative,10
video,food,"2020-12-21 00:00:00",neutral,20
video,food,"2020-07-23 00:00:00",neutral,20
video,technology,"2020-07-09 00:00:00",neutral,35
video,technology,"2021-01-26 00:00:00",neutral,35
video,dogs,"2020-12-11 00:00:00",positive,65
video,dogs,"2021-02-16 00:00:00",positive,65
video,dogs,"2021-02-20 00:00:00",positive,65
video,dogs,"2020-07-04 00:00:00",positive,65
audio,culture,"2020-08-07 00:00:00",positive,45
video,dogs,"2021-05-14 00:00:00",positive,45
video,soccer,"2021-04-01 00:00:00",negative,5
photo,science,"2020-07-22 00:00:00",positive,72
photo,science,"2020-11-10 00:00:00",negative,0
audio,food,"2020-07-17 00:00:00",negative,5
audio,food,"2020-07-27 00:00:00",negative,5
audio,food,"2020-07-15 00:00:00",negative,5
photo,soccer,"2021-04-19 00:00:00",negative,0
photo,soccer,"2021-06-03 00:00:00",positive,50
photo,soccer,"2020-12-02 00:00:00",neutral,35
photo,soccer,"2021-02-28 00:00:00",negative,0
photo,soccer,"2020-08-11 00:00:00",neutral,35
photo,soccer,"2021-03-25 00:00:00",positive,50
photo,soccer,"2020-10-18 00:00:00",positive,50
photo,soccer,"2021-04-16 00:00:00",negative,0
photo,soccer,"2021-03-11 00:00:00",positive,50
photo,soccer,"2020-08-24 00:00:00",negative,0
photo,soccer,"2021-01-10 00:00:00",negative,0
audio,fitness,"2021-05-06 00:00:00",positive,30
audio,fitness,"2021-04-16 00:00:00",positive,70
photo,studying,"2021-04-12 00:00:00",negative,0
audio,fitness,"2020-08-11 00:00:00",positive,45
audio,fitness,"2021-04-18 00:00:00",positive,65
audio,fitness,"2021-02-10 00:00:00",positive,65
audio,fitness,"2021-02-01 00:00:00",positive,65
audio,fitness,"2020-10-27 00:00:00",positive,65
video,dogs,"2021-05-20 00:00:00",positive,45
audio,Travel,"2021-05-17 00:00:00",neutral,20
audio,Travel,"2020-06-26 00:00:00",neutral,20
audio,veganism,"2020-07-06 00:00:00",neutral,35
audio,veganism,"2020-08-21 00:00:00",positive,70
audio,veganism,"2020-11-21 00:00:00",positive,70
video,science,"2020-08-29 00:00:00",positive,30
video,science,"2020-11-21 00:00:00",positive,30
video,travel,"2021-05-06 00:00:00",positive,70
video,travel,"2020-10-30 00:00:00",negative,12
video,travel,"2021-05-24 00:00:00",negative,12
GIF,food,"2021-03-08 00:00:00",positive,50
GIF,food,"2021-03-09 00:00:00",positive,50
GIF,food,"2020-12-17 00:00:00",positive,50
GIF,fitness,"2020-12-10 00:00:00",positive,60
GIF,cooking,"2021-05-20 00:00:00",negative,10
GIF,cooking,"2020-09-02 00:00:00",negative,10
audio,cooking,"2020-07-12 00:00:00",positive,70
audio,cooking,"2020-07-09 00:00:00",positive,70
audio,cooking,"2020-09-06 00:00:00",positive,72
video,"public speaking","2020-12-07 00:00:00",negative,15
video,"public speaking","2020-09-05 00:00:00",positive,70
video,"public speaking","2020-08-07 00:00:00",negative,10
video,"public speaking","2021-04-27 00:00:00",negative,10
video,"public speaking","2020-12-29 00:00:00",negative,15
video,"public speaking","2020-10-16 00:00:00",positive,70
video,"public speaking","2020-11-06 00:00:00",positive,65
audio,studying,"2020-06-26 00:00:00",positive,72
audio,studying,"2020-09-18 00:00:00",positive,72
audio,studying,"2020-12-31 00:00:00",positive,72
audio,studying,"2020-07-10 00:00:00",positive,72
audio,"healthy eating","2021-03-21 00:00:00",positive,60
audio,science,"2020-11-29 00:00:00",negative,15
audio,science,"2021-03-26 00:00:00",negative,15
photo,fitness,"2020-10-28 00:00:00",positive,70
photo,fitness,"2020-07-02 00:00:00",neutral,35
photo,fitness,"2021-04-20 00:00:00",positive,50
photo,fitness,"2020-11-01 00:00:00",neutral,35
photo,fitness,"2021-01-30 00:00:00",positive,50
GIF,animals,"2020-11-11 00:00:00",positive,70
GIF,animals,"2020-10-27 00:00:00",positive,70
photo,travel,"2021-05-02 00:00:00",positive,50
photo,travel,"2021-04-27 00:00:00",positive,50
photo,travel,"2020-08-05 00:00:00",positive,50
photo,travel,"2020-07-09 00:00:00",positive,50
video,food,"2020-12-08 00:00:00",positive,70
video,food,"2020-10-15 00:00:00",positive,70
video,food,"2020-08-09 00:00:00",positive,70
video,food,"2021-04-18 00:00:00",negative,15
video,food,"2021-06-06 00:00:00",negative,15
GIF,soccer,"2020-10-13 00:00:00",negative,5
GIF,soccer,"2021-03-02 00:00:00",negative,5
GIF,soccer,"2021-03-07 00:00:00",positive,75
GIF,soccer,"2020-11-02 00:00:00",negative,5
GIF,soccer,"2021-05-04 00:00:00",positive,75
GIF,soccer,"2020-11-20 00:00:00",neutral,20
GIF,soccer,"2021-04-16 00:00:00",neutral,20
GIF,soccer,"2020-07-12 00:00:00",negative,5
GIF,soccer,"2021-04-28 00:00:00",neutral,20
GIF,soccer,"2020-10-26 00:00:00",positive,75
GIF,soccer,"2020-10-27 00:00:00",negative,5
GIF,dogs,"2021-05-21 00:00:00",neutral,20
GIF,dogs,"2021-01-03 00:00:00",positive,50
GIF,dogs,"2020-10-30 00:00:00",positive,50
GIF,dogs,"2020-09-08 00:00:00",negative,15
GIF,dogs,"2020-11-08 00:00:00",negative,15
GIF,dogs,"2020-07-27 00:00:00",neutral,20
GIF,dogs,"2020-11-21 00:00:00",positive,50
GIF,dogs,"2021-01-18 00:00:00",positive,45
GIF,dogs,"2020-07-10 00:00:00",positive,50
GIF,dogs,"2020-08-19 00:00:00",positive,45
GIF,dogs,"2020-12-27 00:00:00",positive,30
GIF,dogs,"2020-07-28 00:00:00",neutral,20
GIF,dogs,"2020-11-14 00:00:00",positive,50
GIF,dogs,"2021-02-16 00:00:00",neutral,20
video,tennis,"2021-01-12 00:00:00",positive,72
video,tennis,"2020-09-05 00:00:00",positive,72
video,tennis,"2020-12-05 00:00:00",positive,50
video,tennis,"2021-02-07 00:00:00",positive,72
video,tennis,"2021-05-13 00:00:00",positive,72
audio,food,"2021-04-14 00:00:00",positive,70
audio,food,"2021-05-29 00:00:00",neutral,20
audio,food,"2021-03-14 00:00:00",positive,70
audio,food,"2020-12-14 00:00:00",positive,70
audio,food,"2021-01-20 00:00:00",positive,70
audio,food,"2020-10-14 00:00:00",neutral,20
video,tennis,"2020-06-22 00:00:00",neutral,20
video,tennis,"2021-04-01 00:00:00",neutral,35
video,tennis,"2021-03-20 00:00:00",neutral,20
video,tennis,"2021-06-17 00:00:00",negative,15
video,tennis,"2021-06-12 00:00:00",neutral,20
video,tennis,"2021-02-23 00:00:00",negative,15
GIF,science,"2020-10-23 00:00:00",negative,5
GIF,science,"2020-07-14 00:00:00",positive,45
GIF,science,"2021-06-08 00:00:00",positive,45
audio,cooking,"2020-11-04 00:00:00",neutral,20
photo,education,"2020-12-27 00:00:00",negative,0
photo,education,"2021-04-13 00:00:00",negative,0
photo,education,"2020-08-07 00:00:00",negative,0
photo,education,"2020-07-21 00:00:00",negative,0
photo,education,"2021-04-08 00:00:00",negative,10
photo,education,"2021-04-07 00:00:00",negative,10
photo,education,"2021-01-01 00:00:00",negative,0
audio,soccer,"2020-08-09 00:00:00",positive,72
audio,travel,"2020-08-08 00:00:00",positive,60
audio,travel,"2021-04-01 00:00:00",positive,30
audio,travel,"2020-09-01 00:00:00",positive,60
audio,travel,"2021-02-07 00:00:00",positive,30
audio,travel,"2020-12-27 00:00:00",positive,60
audio,travel,"2020-12-27 00:00:00",positive,30
audio,travel,"2020-07-15 00:00:00",positive,60
GIF,animals,"2020-07-07 00:00:00",positive,72
GIF,animals,"2020-11-18 00:00:00",negative,15
GIF,animals,"2021-06-15 00:00:00",positive,72
GIF,animals,"2021-04-28 00:00:00",positive,72
GIF,animals,"2021-04-09 00:00:00",negative,0
GIF,animals,"2021-05-19 00:00:00",negative,15
video,dogs,"2020-11-17 00:00:00",neutral,35
video,dogs,"2021-02-05 00:00:00",neutral,35
video,dogs,"2020-09-29 00:00:00",neutral,35
video,dogs,"2021-06-01 00:00:00",positive,72
video,dogs,"2021-04-08 00:00:00",neutral,35
video,dogs,"2020-11-27 00:00:00",neutral,35
photo,veganism,"2020-11-21 00:00:00",negative,10
audio,Animals,"2021-01-06 00:00:00",positive,30
audio,Animals,"2020-07-27 00:00:00",positive,30
audio,Animals,"2021-01-01 00:00:00",positive,30
audio,Animals,"2020-10-05 00:00:00",neutral,20
audio,Animals,"2021-05-31 00:00:00",positive,70
audio,Animals,"2020-11-14 00:00:00",positive,30
video,fitness,"2021-04-06 00:00:00",negative,10
video,fitness,"2021-02-25 00:00:00",positive,70
video,fitness,"2020-07-30 00:00:00",positive,70
video,fitness,"2021-02-21 00:00:00",positive,70
GIF,education,"2021-02-24 00:00:00",positive,50
GIF,education,"2021-01-23 00:00:00",positive,75
GIF,education,"2021-05-30 00:00:00",positive,75
GIF,education,"2020-07-28 00:00:00",negative,10
GIF,education,"2021-01-06 00:00:00",positive,50
GIF,education,"2020-11-28 00:00:00",positive,75
GIF,cooking,"2020-07-14 00:00:00",negative,15
GIF,cooking,"2020-09-02 00:00:00",negative,15
GIF,cooking,"2021-03-01 00:00:00",negative,15
GIF,cooking,"2020-11-20 00:00:00",positive,60
GIF,cooking,"2021-03-10 00:00:00",negative,15
GIF,cooking,"2021-01-21 00:00:00",negative,15
GIF,cooking,"2021-01-21 00:00:00",positive,60
audio,animals,"2020-10-07 00:00:00",positive,70
audio,animals,"2020-09-04 00:00:00",positive,50
audio,animals,"2021-03-01 00:00:00",negative,0
audio,animals,"2021-03-17 00:00:00",positive,65
audio,animals,"2020-09-11 00:00:00",positive,65
audio,animals,"2020-07-10 00:00:00",negative,0
audio,animals,"2020-11-18 00:00:00",positive,65
audio,animals,"2020-07-06 00:00:00",positive,70
audio,animals,"2020-08-20 00:00:00",negative,0
audio,animals,"2020-09-14 00:00:00",positive,50
photo,education,"2020-07-24 00:00:00",neutral,35
photo,education,"2021-01-10 00:00:00",neutral,35
photo,education,"2020-11-24 00:00:00",neutral,35
photo,education,"2021-02-17 00:00:00",neutral,35
photo,education,"2020-07-12 00:00:00",negative,12
photo,education,"2020-08-22 00:00:00",negative,12
video,fitness,"2020-07-28 00:00:00",positive,30
audio,"healthy eating","2021-03-28 00:00:00",negative,10
audio,"healthy eating","2020-10-11 00:00:00",negative,10
audio,"healthy eating","2021-05-24 00:00:00",negative,10
audio,"healthy eating","2020-09-01 00:00:00",negative,10
audio,"healthy eating","2020-11-25 00:00:00",negative,5
audio,culture,"2020-08-31 00:00:00",negative,15
video,"healthy eating","2021-03-26 00:00:00",positive,70
video,"healthy eating","2021-03-07 00:00:00",positive,70
video,"healthy eating","2020-11-30 00:00:00",positive,70
video,"healthy eating","2021-02-24 00:00:00",positive,70
video,"healthy eating","2021-01-05 00:00:00",positive,70
photo,travel,"2021-05-15 00:00:00",positive,50
photo,travel,"2021-02-26 00:00:00",positive,50
photo,fitness,"2020-12-26 00:00:00",negative,0
photo,fitness,"2021-01-05 00:00:00",positive,75
photo,fitness,"2021-02-12 00:00:00",positive,75
photo,fitness,"2021-04-24 00:00:00",neutral,20
photo,fitness,"2020-12-14 00:00:00",positive,75
photo,fitness,"2020-12-23 00:00:00",neutral,20
photo,fitness,"2021-05-26 00:00:00",positive,75
video,"healthy eating","2021-05-13 00:00:00",positive,50
video,"healthy eating","2020-12-18 00:00:00",positive,50
video,"healthy eating","2020-12-28 00:00:00",positive,50
GIF,fitness,"2021-03-15 00:00:00",positive,60
GIF,fitness,"2021-05-06 00:00:00",positive,60
GIF,"healthy eating","2021-04-27 00:00:00",negative,10
GIF,"healthy eating","2020-11-07 00:00:00",negative,10
GIF,"healthy eating","2020-06-26 00:00:00",negative,10
GIF,"healthy eating","2020-07-09 00:00:00",negative,10
GIF,"healthy eating","2020-12-25 00:00:00",negative,10
video,veganism,"2020-08-12 00:00:00",negative,0
video,veganism,"2020-11-01 00:00:00",negative,0
audio,fitness,"2020-07-25 00:00:00",positive,50
audio,fitness,"2021-01-24 00:00:00",negative,10
audio,fitness,"2021-03-05 00:00:00",positive,75
audio,fitness,"2021-02-04 00:00:00",negative,10
audio,fitness,"2020-06-24 00:00:00",negative,10
GIF,fitness,"2021-03-30 00:00:00",negative,5
audio,veganism,"2020-07-20 00:00:00",neutral,35
audio,veganism,"2021-04-12 00:00:00",neutral,35
audio,veganism,"2020-07-19 00:00:00",neutral,35
audio,veganism,"2021-04-22 00:00:00",negative,10
audio,culture,"2021-02-14 00:00:00",positive,45
audio,culture,"2020-10-05 00:00:00",positive,45
audio,culture,"2020-10-11 00:00:00",negative,12
audio,"healthy eating","2021-03-25 00:00:00",positive,50
audio,"healthy eating","2021-05-23 00:00:00",positive,50
audio,"healthy eating","2020-12-10 00:00:00",positive,50
audio,"healthy eating","2020-12-23 00:00:00",positive,50
audio,"healthy eating","2020-10-06 00:00:00",positive,50
photo,technology,"2021-01-15 00:00:00",positive,30
photo,technology,"2020-06-29 00:00:00",neutral,20
photo,technology,"2021-02-20 00:00:00",neutral,20
GIF,food,"2021-01-31 00:00:00",positive,70
GIF,food,"2020-09-22 00:00:00",positive,50
GIF,food,"2021-05-10 00:00:00",positive,50
GIF,food,"2021-03-26 00:00:00",positive,50
GIF,food,"2021-01-27 00:00:00",positive,50
GIF,food,"2021-04-18 00:00:00",positive,50
GIF,food,"2021-03-21 00:00:00",positive,70
GIF,food,"2020-09-11 00:00:00",positive,50
GIF,food,"2020-09-04 00:00:00",positive,70
GIF,food,"2020-12-01 00:00:00",positive,50
GIF,food,"2021-05-25 00:00:00",positive,70
photo,travel,"2020-11-03 00:00:00",positive,50
audio,education,"2020-10-19 00:00:00",negative,5
photo,Education,"2021-05-18 00:00:00",positive,50
